state,season,crop_name,crop_stage,crop_stage_classified,advisory_index,advisory_code,advisory_title,advisory_type,advisory_class,rain_min,rain_max,rain_mean,temp_min,temp_max,rh_min,rh_max,rainydays_min,raindays_max,wind_min,wind_max,landtype,advisory_content,cropstage_week_start,cropstage_week_end,agro_week,day_of_month,month_of_year
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,37,"OD-ALL-TR-PDY-DMS-Pests_(Stem_Borer,_Leaf_Folder,_,_Gundhi_Bug,_Wbph,_Panicle_Mite)","Pests (Stem borer, Leaf Folder, , Gundhi bug, WBPH, Panicle mite)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,15,17,Week 18-19,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,38,OD-ALL-TR-PDY-DMS-Irrigation_Low,Irrigation management +Weather,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"The forecasted weekly rainfall is expected to be below 30 mm, and the temperature ranges between 33-35Â°C (max) and 22-24Â°C (min) with relative humidity around 60-70%, soil moisture levels may become inadequate to support final grain development. In such conditions, farmers are advised to apply one light irrigation of 2-3 cm during the early dough stage to prevent stress and ensure proper grain hardening. After this stage, no further irrigation should be given, allowing the field to dry naturally in preparation for harvest. This also helps in reducing grain moisture content and eases harvesting. Care should be taken not to over-irrigate, as excessive moisture can lead to lodging, fungal diseases, or delayed ripening.",15,17,Week 18-19,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,38,OD-ALL-TR-PDY-DMS-Irrigation_Moderate,Irrigation management +Weather,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"With expected rainfall between 30 and 80 mm, temperatures of 30-32Â°C (max) and 21-23Â°C (min), and relative humidity between 75-85%, the environment typically supports a healthy grain hardening and ripening process. Farmers should closely observe soil moisture; if rainfall is well distributed, additional irrigation may not be necessary. However, if a dry spell occurs, one light irrigation may be applied during the dough stage to avoid moisture stress. As the crop reaches maturity, water should be allowed to recede naturally, and no further irrigation should be done. This helps promote uniform grain ripening and prepares the field for smooth harvesting without causing post-harvest issues like grain sprouting or discoloration.
",15,17,Week 18-19,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,38,OD-ALL-TR-PDY-DMS-Irrigation_High,Irrigation management +Weather,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"In heavy rainfall is forecasted, exceeding 80 mm per week, with temperatures around 28-30Â°C (max) and 20-22Â°C (min), and relative humidity above 90%, then excess water in the field becomes a major concern. Prolonged water stagnation at the maturity stage can result in poor grain quality, sprouting of grains on the panicle, lodging, and difficulties in harvesting. In such cases, farmers must focus on effective drainage management. Immediate steps should be taken to remove excess water from the field through field channels and outlets. Strengthening bunds and cleaning drainage paths is essential to prevent waterlogging. Fields should be monitored closely, and harvesting should be planned when 80-85% of the grains turn golden yellow and grain moisture content is below 20% to ensure quality and minimize losses.",15,17,Week 18-19,,
Odisha,Kharif,Paddy,Growing,Harvesting & Post-Harvest,39,OD-ALL-TR-PDY-HPH-Harvesting,Harvesting,Standard,Generic,0,0,,18,32,0,60,,,7,7,,"Harvest management in paddy. Drain out the water from paddy field, 15 days before harvesting of the crop. Harvest the rice crop at physiological maturity (85% grains matured in a panicle) and looks pale yellow in colour. Harvest the crop by leaving one metre from the bund if grain is to be kept for seed purpose. Dry the harvested paddy grains in direct sunlight for 2-3 days to get the moisture content at 14%. For seed purpose the grain should be dried to below 12% moisture content.",17,19,Week 20-21,,
Odisha,Kharif,Paddy,Post Harvest,Post Harvest,40,OD-ALL-TR-PDY-PH-MSP,MSP,Standard,Generic,0,0,,0,0,0,0,,,0,0,,,19,21,Week 22-24,1,12
Odisha,Kharif,Paddy,Post Harvest,Post Harvest,41,OD-ALL-TR-PDY-PH-Storage,Storage,Standard,Generic,0,0,,0,0,0,0,,,0,0,,"After harvest, dry the grains in sunlight to reduce the moisture content of the grains. Different insects like grain weevil, lesser grain borer, etc attack the stored grains. During the rainy season, if the grains become slightly damp, the weevils make holes and feed inside the rice grains. The larva of the lesser grain borer makes hole in the grain and feeds inside the grains. Clean the storage area and provide proper ventilation. Fumigate the grains with Aluminium phosphide 56% @ 3 tablets per10 Qt of grains. Disinfect the storage bags with Malathion 50 EC @ 10 ml/l.",19,21,Week 22-24,15,12
Odisha,Kharif,Paddy,Post Harvest,Post Harvest,42,OD-ALL-TR-PDY-PH-Rat_management,Rat management,Standard,Generic,0,0,,0,0,0,0,,,0,0,,"Rat control in paddy field. At ripening stage in paddy field, rats cause serious damage like cutting rice panicle, eating ripe grains etc. At primary stage, apply dry chilli smoke in rat hole. Farmers can use dry fish trap, sickle trap or arrow trap for rat control. For preparation of 100 g poison bait, mix wheat flour, mustard oil and jagerry powder and add Zinc phosphide @ 3 g. Apply it to rat way or near the bond or in rat hole. Instead of this farmer can also apply Celphos pouch wrapping in wet cotton @ 1 per hole. Then plaster the hole with mud.",19,21,Week 22-24,20,12
Odisha,Rabi,Potato,Pre Sowing,Pre Sowing,1,OD-ALL-RB-PO-PS-Variety,Varietal selection and seed rate ,Fixed,Generic,,,,,,,,,,,,,"Some high yielding Potato varieties are Kufri lalima, Kufri Pukhraj, Baby potato, Kufri Jyoti, Kufri Badsah and Kufri Sundari, Kufri Khyaati, Kufri Suriya, Chipsona. For potato planting, disease free, well-sprouted and treated small whole potato tubers are used. The tuber seed should be 20-25 gram each in weight. Depending upon the size of seeds for one acre of potato cultivation 6-8 quintals of tuber seeds required. ",,,,1,11
Odisha,Rabi,Potato,Pre Sowing,Pre Sowing,2,OD-ALL-RB-PO-PS-Tuber Treatment,Tuber Treatment,Fixed,Generic,,,,,,,,,,,,,"Treat the seeds before planting. For treatment of tuber seed, first make a solution of Carbendazim 25% + Mancozeb 50% WS @ 300-gram and Imidacloprid @ 30 ml by mixing it in 100-litres of water.  Dip one quintal of the tuber seeds in this solution for 20-25 minutes. Remove the tuber seeds from the solution and keep it in shade to dry for 2-4 hours before planting. ",,,,16,11
Odisha,Rabi,Potato,Land Preparation & Planting,Land Preparation & Planting,3,OD-ALL-RB-PO-LP-Planting method,Planting method ,Standard,Generic,0,5,,20,26,65,85,0,1,,,,One month before planting 4-5 ploughings are done to get fine tilth and 6-8 tons well decomposed compost along with 10 kg chlorpyriphos dust added before ridge making. For planting small potato seeds spacing is to be maintained at 45-60 c.m. x 15-22 c.m. For this mechanical potato planter is used. Basal fertilizers are applied by making 6-7 c.m. deep furrows in between ridges. Cover the applied fertilizer with 1-2 cm of FYM and then plant the potato seeds with further covering in soil. ,0,1,Week 1,1,12
Odisha,Rabi,Potato,Land Preparation & Planting,Land Preparation & Planting,4,OD-ALL-RB-PO-LP-Irrigation management,Irrigation management ,Standard,Generic,0,5,,18,24,70,85,0,1,,,,"In Rabi, natural rainfall is minimal (0–5 mm); pre-planting irrigation is essential to bring the soil to field capacity. Ensure fine tilth and uniform moisture (70–85% RH) for proper planting. Provide a light irrigation within 3–5 days of planting, especially if rainfall is absent, to support uniform sprouting but avoid water stagnation, especially in medium to heavy soils. In sandy/light soils, consider a second light irrigation after 5–7 days if no rainfall occurs. Use furrow irrigation for better moisture control and to prevent direct contact of water with seed tubers. Ensure good surface drainage to prevent waterlogging, which can cause seed tuber rot and poor emergence.",0,1,Week 1,1,12
Odisha,Rabi,Potato,Sprouting & Early Vegetative Growth,Sprouting & Early Vegetative Growth,5,OD-ALL-RB-PO-SEVG-Basal Fertilizer management,Basal Fertilizer management and spacing,Standard,Generic,0,10,,20,25,70,85,0,2,,,,"Apply 32kg Urea, 52 kg DAP and 40 kg MOP as basal dose per acre in the furrows, having 60 cm distance, mix the fertilizer with soil and then put the seed tubers on the furrow at spacing of 20 cm plant to plant. ",1,3,Week 2-3,8,12
Odisha,Rabi,Potato,Sprouting & Early Vegetative Growth,Sprouting & Early Vegetative Growth,6,OD-ALL-RB-PO-SEVG-Irrigation management,Irrigation management ,Standard,Generic,0,10,,20,25,70,85,0,2,,,,Irrigation is crucial as ambient temperature is moderate and rainfall is low. Provide light irrigation immediately after planting and again after 5–7 days interval to ensure uniform sprouting and growth. Avoid waterlogging.,1,3,Week 2-3,8,12
Odisha,Rabi,Potato,Sprouting & Early Vegetative Growth,Sprouting & Early Vegetative Growth,7,OD-ALL-RB-PO-SEVG-pest_disease_ management,"Pest and Disease management (Common scab, Cutworm, Black leg)",Dynamic,Pest,,,,,,,,,,,,,,3,4,Week 2-4,8,12
Odisha,Rabi,Potato,Vegetative Growth & Canopy Development,Vegetative Growth & Canopy Development,8,OD-ALL-RB-PO-VGCD-Interculture operation and Earthing up,Interculture operation and earthing up ,Standard,Generic,0,10,,16,22,60,75,0,2,,,,"Go for hoeing and hand weeding at 21 DAS and earthing up should be done by applying 26 Kg of Urea and 20 Kg of MOP in line on both side at 3-4 cm from the plants and at a depth of 2-3 cm. After 3 weeks of first earthing up go for hoeing and hand weeding and apply again 26 Kg of Urea and 20 Kg of MOP in line on both side the plants and earthing up should be done to cover up the tubers properly. The ridges should be high and strong enough to cover up tubers. This will help increase in water holding capacity and proper growth of plants and tubers. Potato turns green when seen above ground and exposed to direct sun light, therefore, it should be covered with soil immediately. Only lower Two-third of the ridge should be submerged during irrigation. If the potato field is waterlogged, the yield is reduced. Pre-emergence application of metribuzin @150g/acre keeps the potato crop weed free for about 25 days. ",4,5,Week 4-5,22,12
Odisha,Rabi,Potato,Vegetative Growth & Canopy Development,Vegetative Growth & Canopy Development,9,OD-ALL-RB-PO-VGCD-pest_disease_ management,"Pest and Disease management (Early blight, Bacterial wilt, Aphids, Whitefly, Thrips, Leafhopper, Cutworm)",Dynamic,Pest,,,,,,,,,,,,,,5,6,Week 4-6,22,12
Odisha,Rabi,Potato,Tuber Initiation,Tuber Initiation,10,OD-ALL-RB-PO-TI-Irrigation management,Irrigation management ,Standard,Generic,5,20,,18,22,65,80,1,3,,,,"This is the most critical stage for yield. Begin irrigation at shorter intervals (7–10 days), especially if rainfall <20 mm depending upon soil moisture and weather condition.  Keep soil moisture stable to avoid tuber deformation or cracking. Follow ridge and furrow method of irrigation according to soil moisture status. During irrigation apply water in furrow upto two third height of ridge should be submerged. Do not allow water to stand at the root of the potato. Proper drainage channel should be done.",6,8,Week 6-7,6,1
Odisha,Rabi,Potato,Tuber Initiation,Tuber Initiation,11,OD-ALL-RB-PO-TI-pest_disease_ management,"Pest and Disease management (Common scab, Potato wart, Late blight, Aphids, Whitefly, Thrips, Leafhopper)",Dynamic,Pest,,,,,,,,,,,,,,6,8,Week 6-8,6,1
Odisha,Rabi,Potato,Tuber Bulking,Tuber Bulking,12,OD-ALL-RB-PO-TB-Irrigation management,Irrigation management ,Standard,Generic,0,15,,16,20,60,75,0,2,,,,Continue irrigation every 8–10 days. Uniform moisture helps maximum tuber development. Avoid over-irrigation. Moisture stress should be avoided even if temperatures are lower; aim for uniform moisture throughout the root zone.,8,10,Week 8-9,20,1
Odisha,Rabi,Potato,Tuber Bulking,Tuber Bulking,13,OD-ALL-RB-PO-TB-pest_disease_ management,"Pest and Disease management (Late blight, Common scab, Potato wart, Potato tuber moth)",Dynamic,Pest,,,,,,,,,,,,,,8,10,Week 8-10,20,1
Odisha,Rabi,Potato,Maturity & Skin Hardening,Maturity & Skin Hardening,14,OD-ALL-RB-PO-MSH-Irrigation management,Irrigation management ,Standard,Generic,0,10,,18,22,55,70,0,1,,,,Reduce irrigation frequency. Apply light irrigation only if wilting is observed. Stop irrigation 10–12 days before harvest to promote proper skin hardening and avoid tuber rotting.,10,12,Week 10-11,3,2
Odisha,Rabi,Potato,Maturity & Skin Hardening,Maturity & Skin Hardening,15,OD-ALL-RB-PO-MSH-pest_disease_ management,"Pest and Disease management (Late blight, Common scab, Potato wart, Potato tuber moth)",Dynamic,Pest,,,,,,,,,,,,,,10,12,Week 10-12,3,2
Odisha,Rabi,Potato,Pre-Harvest,Pre-Harvest,16,OD-ALL-RB-PO-PH-After care,After care,Standard,Generic,,,,,,,,,,,,,"Do not allow water to stand at the root of the potato. Do proper drainage arrangements. Drying of vines helps in tuber hardening and easier harvest. In case of leaf blight infestation, mix Hexaconazole @ 2 grams in 1 liter of water and sprinkle. If root rot or blight occurs, remove the affected plants from the nursery and spray with Streptocycline @ 1 gm in 10 liters of water.",12,13,Week 12-13,17,2
Odisha,Rabi,Potato,Harvesting & Post-Harvest,Harvesting & Post-Harvest,17,OD-ALL-RB-PO-HPH-Harvesting,Harvest management,Standard,Generic,,,,,,,,,,,,,The main crop is ready for harvest within 75-85 days of planting depending upon the soil type and variety sown in our climatic condition of odisha. Cut the above ground part of the plant when it is ready to harvest i.e plant turns yellow brown. After 10-15 days harvest potato. Farmer should be very much careful while digging potato to avoid injuries in potato. Irrigation should be stopped 15 days before harvesting. Keep the harvested tubers in shed for 48 hours. All damaged and rotten tubers should be removed. ,13,16,Week 14-16,1,3
Odisha,Rabi,Potato,Post-Harvest,Post-Harvest,18,OD-ALL-RB-PO-PH-Curing and grading,Curing and grading,Standard,Generic,,,,,,,,,,,,,"Curing of Tubers which helps heal minor cuts and reduces post-harvest diseases. Store for 7 to 10 days in well-ventilated shade or curing sheds of Temperature (15–20°C), Relative Humidity (85–90%) with proper air circulation. Cleaning and Grading by Remove soil, damaged, diseased, and green tubers. Grade tubers by size (small, medium, large) for uniform storage and marketing. Discard bruised or sprouted tubers to avoid rot spread.",16,19,Week 17-19,22,3
Odisha,Rabi,Potato,Post-Harvest,Post-Harvest,19,OD-ALL-RB-PO-PH-Storage,Storage Management,Standard,Generic,,,,,,,,,,,,,"Do Short-Term Storage (Seed Tubers or Fresh Market) like Well-ventilated cool rooms with temperature 10–15°C and Humidity 85–90% or heap storage. Cover heaps with straw and polythene during winter. For Cold Storage (Long-Term Storage) like Keep temperature of 2–4°C so as to Prevent sprouting of Seed Potatoes and 10–12°C to prevent sugar accumulation for processing potatoes and 7–10°C to Maintain texture and taste for Table Potatoes. Store in plastic crates or perforated gunny bags to enhance air circulation. Stack with space for air flow; use fans for ventilation in large cold stores. To control Dry rot, soft rot by Proper curing, avoid mechanical damage. Avoid light exposure during and after harvest.",16,19,Week 17-19,22,3
Odisha,Rabi,Potato,Post-Harvest,Post-Harvest,20,OD-ALL-RB-PO-PH-PTM,Potato Tuber Moth (PTM),Standard,Generic,,,,,,,,,,,,,"Before Storage harvest during dry weather; avoid mechanical damage. Cure tubers well before storage. Remove infested tubers during grading. In Storage use well-ventilated, insect-proof stores. Keep store temperature below 18°C; ideal is 10–12°C. Apply insect-proof netting or plastic sheet lining in traditional heaps. Spread neem leaves or dry neem powder between layers of tubers in heaps. Fumigate with Aluminium Phosphide (2–3 tablets/ton) in airtight storage. Use Malathion 50% EC spray (0.05%) @  10 ml/ liter of water (to make 0.05% spray)~1 liter per 10 m² surface area on walls and floors of storage space before stacking tubers.",16,19,Week 17-19,22,3
Odisha,Rabi,Potato,Post-Harvest,Post-Harvest,21,OD-ALL-RB-PO-PH-Rodent,Rodents (Rats & Mice),Standard,Generic,,,,,,,,,,,,,"Rat cause serious damage like Gnawing of tubers, contamination with droppings and urine. They enter through holes in storage, broken walls or open ventilation. For management, Keep storage clean and dry. Close all rodent entry points using wire mesh or cement. Use rodent baiting stations with Zinc phosphide or Bromadiolone baits like Zinc Phosphide Bait (Zinc phosphide (2% bait formulation). Mix 25 g Zinc phosphide with 975 g cereal bait (wheat/ rice/ peanut cake) + a little oil (1–2 ml) to enhance palatability @ 10–15 g bait per bait station. Place in bait stations at 10–15 m intervals along walls, near burrows. Single dose, monitor for 2–3 days, replace if consumed, Bromadiolone Bait (Bromadiolone (0.005% ready-to-use bait) @ 10–15 g bait per bait point. In bait boxes or stations every 5–10 m in storage area. Daily replenishment until no consumption (usually 4–5 days). Place rat traps regularly; inspect weekly.",16,19,Week 17-19,22,3
Odisha,Rabi,Potato,Post-Harvest,Post-Harvest,22,OD-ALL-RB-PO-PH-GI,"General Insects (Weevils, Ants, Beetles)",Standard,Generic,,,,,,,,,,,,,"Clean store before stocking. Use insecticide spray (malathion 0.05%) on walls/floor. Keep all cracks sealed. Cure tubers 7–10 days to heal injuries. Remove injured/infected tubers. Maintain Cool conditions like temperature 10–12°C, dark, and dry with ventilation. Mix dry neem leaves/powder in layers of tubers. Fumigate the grains with Aluminium phosphide 56% @ 3 tablets per metric ton (MT) of stored potatoes.",16,19,Week 17-19,22,3
Odisha,Kharif,Potato,Pre Sowing,Pre Sowing,1,OD-ALL-KH-PO-PS-Variety,Varietal selection and seed rate ,Fixed,Generic,,,,,,,,,,,,,"Some high yielding Potato varieties are Kufri lalima, Kufri Pukhraj, Baby potato, Kufri Jyoti, Kufri Badsah and Kufri Sundari, Kufri Khyaati, Kufri Suriya, Chipsona. For potato planting, disease free, well-sprouted and treated small whole potato tubers are used. The tuber seed should be 20-25 gram each in weight. Depending upon the size of seeds for one acre of potato cultivation 6-8 quintals of tuber seeds required. ",-2,-1,,22,6
Odisha,Kharif,Potato,Pre Sowing,Pre Sowing,2,OD-ALL-KH-PO-PS-Tuber Treatment,Tuber Treatment,Fixed,Generic,,,,25,30,,,,,,,,"Treat the seeds before planting. For treatment of tuber seed, first make a solution of Carbendazim 25% + Mancozeb 50% WS @ 300-gram and Imidacloprid @ 30 ml by mixing it in 100-litres of water.  Dip one quintal of the tuber seeds in this solution for 20-25 minutes. Remove the tuber seeds from the solution and keep it in shade to dry for 2-4 hours before planting. ",-1,0,,27,6
Odisha,Kharif,Potato,Land Preparation & Planting,Land Preparation & Planting,3,OD-ALL-KH-PO-LP-Planting method,Planting method ,Standard,Generic,30,100,,26,32,80,95,4,6,,,,One month before planting 4-5 ploughings are done to get fine tilth and 6-8 tons well decomposed compost along with 10 kg chlorpyriphos dust added before ridge making. For planting small potato seeds spacing is to be maintained at 45-60 c.m. x 15-22 c.m. For this mechanical potato planter is used. Basal fertilizers are applied by making 6-7 c.m. deep furrows in between ridges. Cover the applied fertilizer with 1-2 cm of FYM and then plant the potato seeds with further covering in soil. ,0,1,Week 1,1,7
Odisha,Kharif,Potato,Land Preparation & Planting,Land Preparation & Planting,4,OD-ALL-KH-PO-LP-Irrigation management,Irrigation management ,Standard,Irrigation,20,80,,25,30,80,95,3,5,,,,"Ensure pre-planting irrigation to bring soil to field capacity if rainfall is inadequate (<20 mm). Use light irrigation to ensure proper soil moisture (80–95% RH) before planting. In sandy/light soils, consider a second light irrigation after 5–7 days if no rainfall occurs. Use furrow irrigation for better moisture control and to prevent direct contact of water with seed tubers. Ensure good surface drainage to prevent waterlogging, which can cause seed tuber rot and poor emergence.",0,1,Week 1,1,7
Odisha,Kharif,Potato,Sprouting & Early Vegetative Growth,Sprouting & Early Vegetative Growth,5,OD-ALL-KH-PO-SEVG-Basal Fertilizer management,Basal Fertilizer management and spacing,Standard,Generic,30,90,,25,30,80,95,3,6,,,,"Apply 32kg Urea, 52 kg DAP and 40 kg MOP as basal dose per acre in the furrows, having 60 cm distance, mix the fertilizer with soil and then put the seed tubers on the furrow at spacing of 20 cm plant to plant. ",1,3,Week 2-3,8,7
Odisha,Kharif,Potato,Sprouting & Early Vegetative Growth,Sprouting & Early Vegetative Growth,6,OD-ALL-KH-PO-SEVG-Irrigation management,Irrigation management ,Standard,Irrigation,10,60,,24,30,80,95,2,4,,,,Irrigation is crucial as ambient temperature is moderate and rainfall is low. Provide light irrigation immediately after planting and again after 5–7 days interval to ensure uniform sprouting and growth. Avoid waterlogging.,1,3,Week 2-3,8,7
Odisha,Kharif,Potato,Vegetative Growth & Canopy Development,Vegetative Growth & Canopy Development,7,OD-ALL-KH-PO-VGCD-Interculture operation and Earthing up,Interculture operation and earthing up ,Standard,Generic,10,50,,24,29,75,90,2,4,,,,"Go for hoeing and hand weeding at 21 DAS and earthing up should be done by applying 26 Kg of Urea and 20 Kg of MOP in line on both side at 3-4 cm from the plants and at a depth of 2-3 cm. After 3 weeks of first earthing up go for hoeing and hand weeding and apply again 26 Kg of Urea and 20 Kg of MOP in line on both side the plants and earthing up should be done to cover up the tubers properly. The ridges should be high and strong enough to cover up tubers. This will help increase in water holding capacity and proper growth of plants and tubers. Potato turns green when seen above ground and exposed to direct sun light, therefore, it should be covered with soil immediately. Only lower Two-third of the ridge should be submerged during irrigation. If the potato field is waterlogged, the yield is reduced. Pre-emergence application of metribuzin @150g/acre keeps the potato crop weed free for about 25 days. ",3,5,Week 4-5,22,7
Odisha,Kharif,Potato,Tuber Initiation,Tuber Initiation,8,OD-ALL-KH-PO-TI-Irrigation management,Irrigation management ,Standard,Irrigation,5,40,,23,28,75,90,1,3,,,,"This is the most critical stage for yield. Begin irrigation at shorter intervals (7–10 days), especially if rainfall <20 mm depending upon soil moisture and weather condition.  Keep soil moisture stable to avoid tuber deformation or cracking. Follow ridge and furrow method of irrigation according to soil moisture status. During irrigation apply water in furrow upto two third height of ridge should be submerged. Do not allow water to stand at the root of the potato. Proper drainage channel should be done.",5,7,Week 6-7,5,8
Odisha,Kharif,Potato,Tuber Bulking,Tuber Bulking,9,OD-ALL-KH-PO-TB-Irrigation management,Irrigation management ,Standard,Irrigation,5,30,,22,27,70,85,1,2,,,,Continue irrigation every 8–10 days. Uniform moisture helps maximum tuber development. Avoid over-irrigation. Moisture stress should be avoided even if temperatures are lower; aim for uniform moisture throughout the root zone.,7,9,Week 8-9,19,8
Odisha,Kharif,Potato,Maturity & Skin Hardening,Maturity & Skin Hardening,10,OD-ALL-KH-PO-MSH-Irrigation management,Irrigation management ,Standard,Irrigation,0,10,,22,28,65,80,0,1,,,,Reduce irrigation frequency. Apply light irrigation only if wilting is observed. Stop irrigation 10–12 days before harvest to promote proper skin hardening and avoid tuber rotting.,9,11,Week 10-11,2,9
Odisha,Kharif,Potato,Pre-Harvest,Pre-Harvest,11,OD-ALL-KH-PO-PH-After care,After care,Standard,Generic,0,5,,22,28,60,75,0,1,,,,"Do not allow water to stand at the root of the potato. Do proper drainage arrangements. Drying of vines helps in tuber hardening and easier harvest. In case of leaf blight infestation, mix Hexaconazole @ 2 grams in 1 liter of water and sprinkle. If root rot or blight occurs, remove the affected plants from the nursery and spray with Streptocycline @ 1 gm in 10 liters of water.",11,13,Week 12-13,16,9
Odisha,Kharif,Potato,Harvesting & Post-Harvest,Harvesting & Post-Harvest,12,OD-ALL-KH-PO-HPH-Harvesting,Harvest management,Standard,Generic,0,5,,22,30,60,75,0,1,,,,The main crop is ready for harvest within 75-85 days of planting depending upon the soil type and variety sown in our climatic condition of odisha. Cut the above ground part of the plant when it is ready to harvest i.e plant turns yellow brown. After 10-15 days harvest potato. Farmer should be very much careful while digging potato to avoid injuries in potato. Irrigation should be stopped 15 days before harvesting. Keep the harvested tubers in shed for 48 hours. All damaged and rotten tubers should be removed. ,13,16,Week 14-16,30,9
Odisha,Kharif,Potato,Post-Harvest,Post-Harvest,13,OD-ALL-KH-PO-PH-Curing and grading,Curing and grading,Standard,Generic,0,2,,22,28,60,70,0,1,,,,"Curing of Tubers which helps heal minor cuts and reduces post-harvest diseases. Store for 7 to 10 days in well-ventilated shade or curing sheds of Temperature (15–20°C), Relative Humidity	(85–90%) with proper air circulation. Cleaning and Grading by Remove soil, damaged, diseased, and green tubers. Grade tubers by size (small, medium, large) for uniform storage and marketing. Discard bruised or sprouted tubers to avoid rot spread.

",16,19,Week 17-19,21,10
Odisha,Kharif,Potato,Post-Harvest,Post-Harvest,14,OD-ALL-KH-PO-PH-Storage,Storage Management,Standard,Generic,0,,,20,26,65,75,,,,,,"Do Short-Term Storage (Seed Tubers or Fresh Market) like Well-ventilated cool rooms with temperature 10–15°C and Humidity 85–90% or heap storage. Cover heaps with straw and polythene during winter. For Cold Storage (Long-Term Storage) like Keep temperature of 2–4°C so as to Prevent sprouting of Seed Potatoes and 10–12°C to prevent sugar accumulation for processing potatoes and 7–10°C to Maintain texture and taste for Table Potatoes. Store in plastic crates or perforated gunny bags to enhance air circulation. Stack with space for air flow; use fans for ventilation in large cold stores. To control Dry rot, soft rot by Proper curing, avoid mechanical damage. Avoid light exposure during and after harvest.",16,19,Week 17-19,21,10
Odisha,Kharif,Potato,Post-Harvest,Post-Harvest,15,OD-ALL-KH-PO-PH-PTM,Potato Tuber Moth (PTM),Standard,Generic,0,,,22,30,65,80,,,,,,"Before Storage harvest during dry weather; avoid mechanical damage. Cure tubers well before storage. Remove infested tubers during grading.
In Storage use well-ventilated, insect-proof stores. Keep store temperature below 18°C; ideal is 10–12°C. Apply insect-proof netting or plastic sheet lining in traditional heaps. Spread neem leaves or dry neem powder between layers of tubers in heaps. Fumigate with Aluminium Phosphide (2–3 tablets/ton) in airtight storage. Use Malathion 50% EC spray (0.05%) @  10 ml/ liter of water (to make 0.05% spray)~1 liter per 10 m² surface area on walls and floors of storage space before stacking tubers.
",16,19,Week 17-19,21,10
Odisha,Kharif,Potato,Post-Harvest,Post-Harvest,16,OD-ALL-KH-PO-PH-Rodent,Rodents (Rats & Mice),Standard,Generic,0,,,22,30,60,75,,,,,,"Rat cause serious damage like Gnawing of tubers, contamination with droppings and urine. They enter through holes in storage, broken walls or open ventilation. For management, Keep storage clean and dry. Close all rodent entry points using wire mesh or cement. Use rodent baiting stations with Zinc phosphide or Bromadiolone baits like Zinc Phosphide Bait (Zinc phosphide (2% bait formulation). Mix 25 g Zinc phosphide with 975 g cereal bait (wheat/ rice/ peanut cake) + a little oil (1–2 ml) to enhance palatability @ 10–15 g bait per bait station. Place in bait stations at 10–15 m intervals along walls, near burrows. Single dose, monitor for 2–3 days, replace if consumed
Bromadiolone Bait (Bromadiolone (0.005% ready-to-use bait) @ 10–15 g bait per bait point. In bait boxes or stations every 5–10 m in storage area. Daily replenishment until no consumption (usually 4–5 days). Place rat traps regularly; inspect weekly.

",16,19,Week 17-19,21,10
Odisha,Kharif,Potato,Post-Harvest,Post-Harvest,17,OD-ALL-KH-PO-PH-GI,"General Insects (Weevils, Ants, Beetles)",Standard,Generic,0,,,24,30,65,80,,,,,,"Clean store before stocking. Use insecticide spray (malathion 0.05%) on walls/floor. Keep all cracks sealed. Cure tubers 7–10 days to heal injuries. Remove injured/infected tubers. Maintain Cool conditions like temperature 10–12°C, dark, and dry with ventilation. Mix dry neem leaves/powder in layers of tubers. Fumigate the grains with Aluminium phosphide 56% @ 3 tablets per metric ton (MT) of stored potatoes.",16,19,Week 17-19,21,10
