state,season,crop_name,crop_stage,crop_stage_classified,advisory_index,advisory_code,advisory_title,advisory_type,advisory_class,rain_min,rain_max,rain_mean,temp_min,temp_max,rh_min,rh_max,rainydays_min,raindays_max,wind_min,wind_max,landtype,advisory_content,cropstage_week_start,cropstage_week_end,agro_week,day_of_month,month_of_year
Odisha,Kharif,Groundnut,Germination & Seedling,Germination & Seedling,6,OD-ALL-K-GNT-GS-Preemergence weed management,Preemergence weed management,Standard,Weed,0,10,,22,27,55,70,0,1,2,4,,Apply pre-emergence herbicide Oxyfluorfen 23.5 % EC @ 80ml/acre or Pendimethalin 30 % EC @ 1-litre/acre or at 1-2 DAS. Always use flat-fan or flood-jet nozzle and clean water for herbicide spraying. Apply herbicide when soil is moist.,0,1,Week 2,29,6
Odisha,Kharif,Groundnut,Germination & Seedling,Germination & Seedling,7,OD-ALL-K-GNT-GS-P&D,"Pest (White grub, Termite_Disease (Collar rot, Dry Root rot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,2,4,Week 3-4,6,7
Odisha,Kharif,Groundnut,Early Vegetative,Early Vegetative,8,OD-ALL-K-GNT-EV-P&D,"Pest and disease (Red hairy caterpillar, Jassids, Thrips, Aphids , Collar rot, Stem rot, Bud necrosis)",Dynamic,Pest and Disease,,,,,,,,,,,,,,2,4,Week 3-4,6,7
Odisha,Kharif,Groundnut,Early Vegetative,Early Vegetative,9,OD-ALL-K-GNT-EV-Post emergence weed Management,Post emergence weed Management,Standard,Weed,0,15,,21,30,55,70,0,2,3,6,,If pre-emergence herbicide is not applied during sowing than to manage weeds in Groundnut crop post emergence application of herbicide like Imazethapyr 10 % SL (For both narrow and broadleaf weeds) @ 300-ml/acre or Quizalofop-Ethyl 5 % EC (Only for narrow weeds) @ 400-ml/acre should be applied at 10-15 DAS by mixing it in 200 litres of water. Always use flat-fan or flood-jet nozzle and clean water for herbicide spraying.,4,5,Week 5-6,13,7
Odisha,Kharif,Groundnut,Vegetative Growth ,Vegetative Growth ,10,OD-ALL-K-GNT-VG-Interculture and Nutrient Management,Interculture and Nutrient Management ,Standard,Nutrient,0,15,,22,31,50,70,0,2,3,7,,"Generally, all fertilizers are applied to peanut crops as basal fertilizer, and no fertilizer should be applied after flowering. Before flowering, do earthing up and remove weeds and grass. Doing this keeps the soil loose and allows water to penetrate the soil easily and form peg. For better flowering, use hormone Gibberellic acid @ 1 ml/liter or Tricontanol @ 1 ml/ liter of water and spray it on the plants twice, once at 30 days and again at 45 days after planting.",5,6,Week 6,19,7
Odisha,Kharif,Groundnut,Vegetative Growth ,Vegetative Growth ,11,OD-ALL-K-GNT-VG-P&D,"Pest management (Red hairy caterpillar, Tobacco caterpillar, Leaf miner, Jassids, White grub, Termites)",Dynamic,Pest and Disease,,,,,,,,,,,,,,5,6,Week 6,19,7
Odisha,Kharif,Groundnut,Vegetative Growth ,Vegetative Growth ,12,OD-ALL-K-GNT-VG-P&D,"Disease Management (Early leaf spot, Rust, Collar rot, Bud necrosis, Dry Root rot )",Dynamic,Pest and Disease,,,,,,,,,,,,,,5,6,Week 6,19,7
Odisha,Kharif,Groundnut,Flowering,Flowering,13,OD-ALL-K-GNT-F-Irrigation management,Irrigation management ,Standard,Irrigation,5,20,,23,32,60,75,1,2,3,6,,"Irrigation Flowering Stage (25–35 Days After Sowing): At this stage, most plants begin to flower, and sufficient soil moisture is crucial. Moisture stress now will lead to poor flowering and reduced peg formation. Provide light irrigation when the top 5–7 cm soil becomes dry. Maintain even moisture throughout the root zone to encourage continuous flowering. Avoid over-irrigation or water stagnation, which can cause flower drop and fungal diseases. If possible, use drip or sprinkler irrigation for uniform moisture distribution.",6,8,Week 7-8,27,7
Odisha,Kharif,Groundnut,Flowering ,Flowering ,14,OD-ALL-K-GNT-F-P&D,"Pest management (Red hairy caterpillar, Aphids, Thrips, Jassids, Leaf miner, Tobacco caterpillar, White grub, Termites)",Dynamic,Pest and Disease,,,,,,,,,,,,,,6,8,Week 7-8,27,7
Odisha,Kharif,Groundnut,Flowering ,Flowering ,15,OD-ALL-K-GNT-F-P&D,"Disease Management (Alternaria leaf blight, Bud necrosis, Dry Root rot, Early leaf spot )",Dynamic,Pest and Disease,,,,,,,,,,,,,,6,8,Week 7-8,27,7
Odisha,Kharif,Groundnut,Peg Formation & Pod Development,Peg Formation & Pod Development,16,OD-ALL-K-GNT-PF-Irrigation management,Irrigation management ,Standard,Irrigation,10,25,,22,30,60,80,2,3,2,5,,"Irrigation Peg Formation Stage (35–45 Days After Sowing) This stage is very critical because the fertilized flowers send pegs into the soil to form pods. Dry soil prevents peg penetration and reduces pod formation. Ensure adequate moisture in the top 10–15 cm soil layer. Apply a moderate irrigation at 7–10-day intervals depending on soil type. Avoid hard or crusted soil; light hoeing after irrigation helps aeration and peg entry. Waterlogging must be strictly avoided, as it may cause rotting of pegs.",8,10,Week 9-10,10,8
Odisha,Kharif,Groundnut,Peg Formation & Pod Development,Peg Formation & Pod Development,17,OD-ALL-K-GNT-PF-P&D,"Pest management (Gram pod borer, White grub, Termites,  Tobacco caterpillar)",Dynamic,Pest and Disease,,,,,,,,,,,,,,10,12,Week 11-12,22,8
Odisha,Kharif,Groundnut,Peg Formation & Pod Development,Peg Formation & Pod Development,18,OD-ALL-K-GNT-PF-P&D,"Disease Management (Stem rot, Rust, Early leaf spot, Alternaria leaf blight)",Dynamic,Pest and Disease,,,,,,,,,,,,,,10,12,Week 11-12,22,8
Odisha,Kharif,Groundnut,Pod Maturity Stage,Pod Maturity Stage,19,OD-ALL-K-GNT-PM-P&D,"Pest management (Gram pod borer)_Disease (Stem rot, Dry Root Rot, Rust, Early leaf spot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,12,14,Week13-14,4,9
Odisha,Kharif,Groundnut,Pod Maturity Stage,Pod Maturity Stage,20,OD-ALL-K-GNT-PM-Irrigation management,Irrigation management ,Dynamic,Irrigation,0,5,,20,27,50,65,0,0,2,4,,"Irrigation Pod Development Stage (60–80 Days After Sowing) During this stage, pods develop and kernels fill with nutrients. Moisture stress can lead to shriveled seeds and poor yields. Apply light but regular irrigations at 7–12 day intervals. Keep the field moist but not flooded to promote proper pod filling. Maintain weed-free conditions for better water use efficiency. Stop irrigation 10–12 days before harvest to allow pods to mature and dry properly.",12,14,Week13-14,4,9
Odisha,Kharif,Groundnut,Maturity & Harvest ,Maturity & Harvest ,21,OD-ALL-K-GNT-MH-Harvesting management,Harvesting management,Standard,Harvest,,,,30,35,40,50,0,0,2,4,,Harvest the crop where plants turn yellow and leaves start drying original seed colour develop on the kernel and the pods develop blackish streak inside the shell. Bullock drawn groundnut digger should be used for uprooting. Groundnut stripper or power operated groundnut thresher can be used to remove the pod from the plants. At the time of harvesting pods usually have moisture content around 40-50% and hence need to be dried under direct sunlight to bring moisture content below 10% for safe storage. There are chances of fungal infection if the seed moisture content is above the critical level of 10%. Groundnut should be stored in polythene lined gunny bags with desiccant like fused Calcium Chloride @ 250-gram/30-kg of seeds. The desiccant should be tied with cotton cloth and kept inside perforated plastic box. The sealed bags should keep vertically inside a well-ventilated room at room temperature. This technique is very effective in maintaining high germination rate even after 8-10 months of storage.,14,16,Week 15-16,24,9
Odisha,Kharif,Groundnut,Post-Harvest,Post-Harvest,22,OD-ALL-K-GNT-PH-Storage Management,Storage Management,Standard,Storage,,,,,,,,,,,,,"Harvest the groundnut crop without delay at maturity. At the time of harvest, the moisture content of seeds is 40 to 50 percent. Therefore, after drying for a few days, the water content is kept at 10 percent. If the pods are stored with too much moisture content, they become damaged by fungi and produce less yield. Avoid heaping the product in the field itself. Store pods in airtight plastic bags to protect them from insect attack. In case of gunny bags, go for spraying of gunny bags with Spinosad 45% SC @ 5 ml/15 liters of water. Farmers can also keep Aluminum phosphide pouch in the warehouse where necessary. You can also add dry neem leaves, begonia leaves or edible oil to the groundnut bag. Cleanliness of the godown should be maintained.",16,18,Week 17-18,2,10
Odisha,Kharif,Greengram,Pre Sowing,Pre Sowing,1,OD-ALL-K-GG-PS-Varietal selection and seed rate ,Varietal selection and seed rate ,Fixed,Variety,0,0,,0,0,0,0,0,0,,,,"Some developed varieties of green gram include TARM 1, TARM 2, Jyoti, Kamdev (OUM 11-5), Pusa Bold 1, Dhauli, Pragyan, Durga (OBGG-52), Shreya (IPM 02-14), Meha (IPM 99-125), LGG 460, TU 40, Shreejan.",-3,-2,Week 0,15,6
Odisha,Kharif,Greengram,Land Prep & Sowing,Land Prep & Sowing,2,OD-ALL-K-GG-LP-Land Preparation,Land Preparation,Fixed,Generic,10,40,,25,35,40,75,1,4,0,15,,"Farmers are advised to start land preparation immediately after the paddy harvest especially when grown under residual soil moisture after the harvest. Plough the field 2–3 times to break clods and obtain a fine tilth. Level the land properly to conserve residual moisture and ensure uniform germination. In areas with poor drainage, make broad beds and furrows or raised beds to avoid waterlogging. Apply well-decomposed FYM or compost @ 2 t/acre during the last ploughing to improve soil fertility and moisture-holding capacity. In case of dry soil, apply one pre-sowing irrigation to ensure uniform germination. Avoid deep sowing and ensure proper seed-soil contact. If soil moisture is inadequate, delay sowing until light rainfall or irrigation is available. Farmers should ensure proper field bunding to retain moisture and prevent runoff. In areas prone to moisture stress, apply light irrigation at flowering and pod formation stages, which are critical for yield improvement. Protect seedlings from pests like cutworm, termites.",-2,-1,Week 1,22,6
Odisha,Kharif,Greengram,Land Prep & Sowing,Land Prep & Sowing,3,OD-ALL-K-GG-LP-Seed rate_Seed treatment,"Seed rate, Seed treatment",Fixed,Seed rate and seed treatment,20,80,,25,35,45,80,2,6,0,15,,"Treat 10 kg of seeds are required for sowing in an acre area. Seed treatment should be done before 1 week of sowing with carbendazim @ 2 g/ kg or Carboxin 37.5 % + Thiram 37.5% D.S @ 2 -gram/ kg of seeds. On the day of sowing prepare a slurry of 20 g bacteria culture with jaggery @ 50 gram and 40 ml water for 1 kg seed and mix it with seeds, then shade dry and sow it in afternoon. Apply Trichoderma viride @ 4g / kg of seed or Pseudomonas fluorescens @ 10 g/kg seed. To increase the biological nitrogen fixation mix Rhizobium 200 g and PSB 250 g in 600 ml water per 10 kg of seed followed by drying for 12 hrs. in shade. Seeds are treated with Thiamethoxam 30% FS @ 10 ml/ kg To prevent sucking pest and with carbosulfan 25 EC @ 2g/ Kg of seed to prevent nematode infestation. Sow the seeds at 20 cm x 10 cm spacing after seed treatment is done.",-1,0,Week 2,29,6
Odisha,Kharif,Greengram,Germination & Seedling,Germination & Seedling,4,OD-ALL-K-GG-GS-Basal Fertilizer,Basal Fertilizer management and spacing,Standard,Fertilizer,30,90,,25,35,50,80,3,7,0,15,,"Plough the field till fine tilth and apply 4 kg urea, 35 kg DAP, 13 kg MOP along with 2 tons well decomposed cowdung manure. Sow the seeds at 25 c.m x 10 c.m spacing after seed treatment is done. ",0,1,Week 2,29,6
Odisha,Kharif,Greengram,Germination & Seedling,Germination & Seedling,5,OD-ALL-K-GG-GS-Preemergence weed management,Preemergence weed management,Standard,Weed,30,90,,25,35,50,80,3,7,0,15,,"To manage weeds at early stages in these crops, spray pre-emergence herbicide Pendimethalin 30 % E.C @ 1 litre /acre at 1-2 DAS by mixing in 200-litre of water. ",0,1,Week 2,29,6
Odisha,Kharif,Greengram,Germination & Seedling,Germination & Seedling,6,"OD-ALL-K-GG-GS-Pest and disease (Bacterial Wilt, Stem fly, Dry Root rot, Aphids, Whitefly, Thrips)","Pest and disease (Bacterial Wilt, Stem fly, Dry Root rot, Aphids, Whitefly, Thrips)",Dynamic,Pest and Disease,0,0,,0,0,0,0,0,0,,,,,1,3,Week 3-4,6,7
Odisha,Kharif,Greengram,Early Vegetative,Early Vegetative,7,OD-ALL-K-GG-EV-Post emergence weed Management,Post emergence weed Management,Standard,Weed,40,70,,25,35,50,80,4,8,0,15,,,3,5,Week 5-6,13,7
Odisha,Kharif,Greengram,Vegetative Growth ,Vegetative Growth ,8,"OD-ALL-K-GG-VG-(Aphids, Thrips, Leafhopper, Whitefly, Tobacco caterpillar, Pod fly, Bihar Hairy Caterpillar)_Disease Management Disease Management (Rust, Bacterial Wilt, Cercospora leaf spot, Anthracnose, Bacterial Leaf Spot / Blight, Powdery Mildew, Yellow Mosaic Virus, Dry Root rot)","Pest management (Aphids, Thrips, Leafhopper, Whitefly, Tobacco caterpillar, Pod fly, Bihar Hairy Caterpillar)",Dynamic,Pest and Disease,0,0,,0,0,0,0,0,0,,,,,5,6,Week 6,19,7
Odisha,Kharif,Greengram,Vegetative Growth ,Vegetative Growth ,9,"OD-ALL-K-GG-VG-(Aphids, Thrips, Leafhopper, Whitefly, Tobacco caterpillar, Pod fly, Bihar Hairy Caterpillar)_Disease Management Disease Management (Rust, Bacterial Wilt, Cercospora leaf spot, Anthracnose, Bacterial Leaf Spot / Blight, Powdery Mildew, Yellow Mosaic Virus, Dry Root rot)","Disease Management (Rust, Bacterial Wilt, Cercospora leaf spot, Anthracnose, Bacterial Leaf Spot / Blight, Powdery Mildew, Yellow Mosaic Virus, Dry Root rot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,5,6,Week 6,19,7
Odisha,Kharif,Greengram,Flowering,Flowering,10,OD-ALL-K-GG-F_Irrigation management,Irrigation management,Standard,Irrigation,40,75,,25,35,50,80,4,8,0,15,,"During the flowering stage (30–45 DAS), greengram is highly sensitive to moisture stress, so maintaining adequate soil moisture is crucial. If there is no rainfall for 7–10 days, provide light irrigation (4–5 cm depth) using the furrow or check basin method, avoiding water stagnation. Ensure proper drainage to prevent diseases like powdery mildew and rust. Irrigate in the early morning or late afternoon to reduce evaporation losses. Mulching with dry straw or crop residues helps conserve soil moisture. Avoid over-irrigation, as it may cause flower drop. For better pod setting and uniform flowering, apply a foliar spray of 2% DAP solution or NAA @ 40 ppm during early flowering.",6,8,Week 7-8,27,7
Odisha,Kharif,Greengram,Flowering ,Flowering ,11,"OD-ALL-K-GG-F_Pest management (Aphids, Whitefly, Leafhopper, Pod borer, Tobacco caterpillar, Pod fly, Bihar Hairy Caterpillar)_Disease Management (Rust, Anthracnose, Bacterial Leaf Spot / Blight, Cercospora Leaf Spot, Powdery Mildew, Yellow Mosaic Virus, Anthracnose, Dry Root rot)","Pest management (Aphids, Whitefly, Leafhopper, Pod borer, Tobacco caterpillar, Pod fly, Bihar Hairy Caterpillar)",Dynamic,Pest and Disease,0,0,,0,0,0,0,0,0,,,,,8,10,Week 9-10,10,8
Odisha,Kharif,Greengram,Flowering ,Flowering ,12,"OD-ALL-K-GG-F_Pest management (Aphids, Whitefly, Leafhopper, Pod borer, Tobacco caterpillar, Pod fly, Bihar Hairy Caterpillar)_Disease Management (Rust, Anthracnose, Bacterial Leaf Spot / Blight, Cercospora Leaf Spot, Powdery Mildew, Yellow Mosaic Virus, Anthracnose, Dry Root rot)","Disease Management (Rust, Anthracnose, Bacterial Leaf Spot / Blight, Cercospora Leaf Spot, Powdery Mildew, Yellow Mosaic Virus, Anthracnose, Dry Root rot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,8,10,Week 9-10,10,8
Odisha,Kharif,Greengram,Pod Formation & Grain Filling,Pod Formation & Grain Filling,13,OD-ALL-K-GG-PF-Irrigation management,Irrigation management ,Standard,Irrigation,40,80,,25,35,50,80,4,8,0,15,,"During the pod formation stage (43–56 DAS), maintaining adequate soil moisture is vital for proper pod development and grain filling in greengram. If there is no rainfall for 7–10 days, provide light to moderate irrigation (4–5 cm depth) using the furrow or basin method, avoiding waterlogging. Mulching with crop residues or straw helps conserve moisture and regulate soil temperature. Irrigate in the early morning or late afternoon to reduce evaporation losses and ensure good drainage. Monitor for pests like pod borer, aphids, whitefly, and tobacco caterpillar, which are active during this stage. Timely application of neem-based or recommended insecticides helps protect pods while maintaining optimal soil moisture.",10,12,Week 11-12,22,8
Odisha,Kharif,Greengram,Pod Formation & Grain Filling,Pod Formation & Grain Filling,14,"OD-ALL-K-GG-PF-Pest management  (Pod borer, Bihar Hairy Caterpillar, Whitefly, Tobacco caterpillar, Pod fly)_Disease Management (Rust, Dry Root rot)","Pest management (Pod borer, Bihar Hairy Caterpillar, Whitefly, Tobacco caterpillar, Pod fly)",Dynamic,Pest and Disease,0,0,,0,0,0,0,0,0,,,,,12,13,Week13,4,9
Odisha,Kharif,Greengram,Pod Formation & Grain Filling,Pod Formation & Grain Filling,15,"OD-ALL-K-GG-PF-Pest management  (Pod borer, Bihar Hairy Caterpillar, Whitefly, Tobacco caterpillar, Pod fly)_Disease Management (Rust, Dry Root rot)","Disease Management (Rust, Dry Root rot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,12,13,Week13,4,9
Odisha,Kharif,Greengram,Maturity & Harvest ,Maturity & Harvest ,16,OD-ALL-K-GG-MH-Harvesting management,Harvesting management,Standard,Harvest,10,60,,25,35,40,75,2,6,0,15,,Harvest management and Storage practices in Greengram. Pods should be harvested at 70-80 % maturity when most of the pods turn black. Threshing is done manually or using machineries like vertical flow pulse thresher cum winnower and sun dried for 3 - 4 days to attain a moisture content of 8-10%. Apply edible oil @200 ml/quintal of grain or neem oil @200-250 ml / 50 kg of grain and mix it well to store for longer period. Mix neem leaves or begonia leaves to prevent storage pest attack @ 50g/kg of seeds.                         ,13,15,Week 14-15,11,9
Odisha,Kharif,Greengram,Post-Harvest,Post-Harvest,17,OD-ALL-K-GG-PH-Storage Management,Storage Management,Standard,Storage,0,0,,15,35,0,0,0,0,0,15,,"After harvesting Greengram, dry the seeds until the optimum moisture content is attained. Clean the entire surface where the storage is to be done. Thereafter, mix 250 ml of any edible oil per quintal of seed to reduce the infestation of pest during the storage. Dried leaves of either Begonia or Neem @ 1 kg/Bag can also be kept inside the storage bag to avoid pest infestation. To decrease the pest infestation during storage, dip the gunny bags in boiling water for 15min then dry it properly under the sun before filling the seeds in the bags. Else prepare Malathion 5ml per litre of water solution and then dip the gunny bags in it for 15min and then dry it properly under the sun. Thereafter store the seeds in the bags.",15,16,Week 16,21,9
Odisha,Kharif,Cotton,Pre Sowing,Pre Sowing,1,OD-ALL-K-C-PS-Varietal selection and seed rate ,Varietal selection and seed rate ,Fixed,Variety,,,,,,,,,,,,,"Hybrid varieties like Sabita, Chandramukhi, Gabar, Akka, Bhagya, Bajrang, Dhano, Sri Tulasi, JK- Durga, Bunny. High Yielding Varieties like Suraj, MCU-5, Surabhi. A seed rate of 6-10 kg/acre in  case of American cottons and 4- 7 kg/acre in case of desi cotton.",-3,-2,Week 0,15,6
Odisha,Kharif,Cotton,Land Prep & Sowing,Land Prep & Sowing,2,OD-ALL-K-C-LP-Land Preparation,Land Preparation,Fixed,Generic,20,100,,20,32,45,75,2,5,0,15,,"After pre-monsoon rainfall go for summer ploughing. Plough the field with mould board plough or disc plough for deep ploughing. Due to overturning of the soil in summer ploughing the sharp rays of sun enters the soil and kills the eggs, larvae and pupae of soil borne insects and pests, there by the hazards of insects and pests on subsequent crop is reduced. Deep ploughing and overturning uproot the weeds and uproots the stubbles of previous crop. Consequently, the roots and stems of the weeds get desiccated and die. Keep the field clean. Apply 2 tonne of compost during last ploughing. Purchase suitable hybrid seeds and fertilizers from licenced dealer. Avoid growing longer duration hybrids in Rainfed area. In acidic soils (pH <6.0), incorporation of 100 kg gypsum/ acre during final land preparation is necessary for better crop performance. Apply Chlorpyriphos dust @ 10 kg per acre into the soil before sowing in termite affected fields.",-2,-1,Week 1,22,6
Odisha,Kharif,Cotton,Germination & Seedling,Germination & Seedling,3,OD-ALL-K-C-GS-Seed rate_Seed treatment,"Seed rate, Seed treatment",Standard,Seed rate and seed treatment,10,40,,20,32,40,70,1,4,0,15,,"Before sowing seed should be treated with Carbendazim 50% WP @ 2 gram, Carboxin 37.5% + Thiram 37.5% DS @ 3gram or Trichoderma viridae @ 4- 5 gram or Plantomycin @ 1 gram per kg of seed can protect the crop from fungal diseases such as root rot and seed rot. If seed is treated with Imidacloprid 70% WS @ 5-7 gram per kg of seed, the crop is not likely to be affected by sucking insects for 45-50 days.",-1,0,Week 2-4,29,6
Odisha,Kharif,Cotton,Germination & Seedling,Germination & Seedling,4,OD-ALL-K-C-GS-Sowing method_spacing,Sowing method and spacing,Standard,Generic,20,60,,20,32,45,75,2,5,0,15,,"Sowing in rows can be done either by dibbling , drilling or placing the seeds in furrows behind the country plough. Sowing in rows facilitates farmers in regulating seed rate, sowing depth, plant population etc. A spacing of 90cm between rows and 90cm between plants for American cottons and spacing of 90cm between rows and 60cm between plants for local cottons is desirable. Plant seeds 8-10 cm below the soil protects them from wilt disease. A seed rate of 6-10 kg/acre in  case of American cottons and 4- 7 kg/acre in case of desi cotton.",-1,0,Week 2-4,29,6
Odisha,Kharif,Cotton,Germination & Seedling,Germination & Seedling,5,OD-ALL-K-C-GS-Basal Fertilizer ,Basal Fertilizer management,Standard,Fertilizer,30,70,,20,30,50,80,3,6,0,15,,"At the time of sowing apply 52 kg DAP, 21 Kg Urea and 20 kg Potash as basal fertilizer. Put some seeds in leaf pot or polythene at same time, when these seedlings are of 10 to 12 days old, gap filling can be done where the seeds are not germinated or replace the weaker plants. This will maintain proper plant population per unit area.",0,2,Week 2-4,29,6
Odisha,Kharif,Cotton,Germination & Seedling,Germination & Seedling,6,OD-ALL-K-C-GS-Preemergence weed management,Preemergence weed management,Standard,Weed,30,70,,20,30,50,80,3,6,0,15,,Spray pre-emergence herbicide Pendimethalin 30% EC @1-liter/acre by mixing in 200-liters of water at 0-3 DAS to control weeds at the early stage of crop. At the time of herbicide application sufficient soil moisture must be there. Always use clean water for herbicide application. For spraying of herbicide use flat fan nozzle or flood jet nozzle. Thanks.,0,2,Week 2-4,29,6
Odisha,Kharif,Cotton,Germination & Seedling,Germination & Seedling,7,"OD-ALL-K-C-GS-Pest and disease (Thrips, Root rot, Fusarium Wilt)","Pest and disease (Thrips, Root rot, Fusarium Wilt)",Dynamic,Pest and Disease,,,,,,,,,,,,,,0,2,Week 2-4,29,6
Odisha,Kharif,Cotton,Early Vegetative,Early Vegetative,8,"OD-ALL-K-C-GS-Pest and disease (leafhopper, Aphids, Whitefly, Thrips, Leaf curl virus, Stem weevil, Semilooper, Leaf folder, Fusarium Wilt, Alternaria Leaf Spot, Cercospora Leaf Spot, Bacterial Leaf Blight)","Pest and disease (leafhopper, Aphids, Whitefly, Thrips, Leaf curl virus, Stem weevil, Semilooper, Leaf folder, Fusarium Wilt, Alternaria Leaf Spot, Cercospora Leaf Spot, Bacterial Leaf Blight",Dynamic,Pest and Disease,,,,,,,,,,,,,,2,4,Week 3-6,13,7
Odisha,Kharif,Cotton,Early Vegetative,Early Vegetative,9,OD-ALL-K-C-EV-Post emergence weed Management,Post emergence weed Management,Standard,Weed,40,80,,21,30,50,80,4,7,0,15,,"At 20-25 DAS(Grass at its 3-4 leaf stage), to manage both grassy and broad leaf weeds in cotton spray Pyrithiobac sodium 6% EC W/W + Quizalofop-ethyl 4% EC W/W EC @ 450 ml/acre by mixing in 200-litre of water. In case of grassy weeds apply Quizalofop-ethyl @ 400 ml/acre by mixing with 200 lit water. Apply sticker @ 5 ml/15 lit with herbicide. Always use flat-fan or flood-jet nozzle and clean water for herbicide spraying. Thank You.",2,4,Week 3-6,13,7
Odisha,Kharif,Cotton,Late Vegetative,Late Vegetative,10,OD-ALL-K-C-VG-First Top Dressing fertilizer management,First Top Dressing fertilizer management,Standard,Fertilizer,0,30,,18,28,50,80,0,4,2,12,,First top dressing of fertilizer should be done with 40 kg Urea and 15 kg MOP for high yielding varieties and for hybrids with 52 kg Urea and 20 kg MOP at 20-25 DAS. Regular monitoring of the crop for incidence of pest and diseases should be done. Provide adequate drainage channels to avoid water logging in the cotton fields. Thank You.,4,5,Week 6-7,19,7
Odisha,Kharif,Cotton,Late Vegetative,Late Vegetative,11,"OD-ALL-K-C-VG-Pest and disease (leafhopper, Aphid, Whitefly, Leaf curl virus, Tobacco caterpillar, Stem weevil, Semilooper, Leaf folder, Fusarium Wilt, Alternaria Leaf Spot, Cercospora Leaf Spot, Anthracnose, Mealybug, Bacterial Leaf Blight, Tobacco caterpillar )","Pest and disease (leafhopper, Aphid, Whitefly, Leaf curl virus, Tobacco caterpillar, Stem weevil, Semilooper, Leaf folder, Fusarium Wilt, Alternaria Leaf Spot, Cercospora Leaf Spot, Anthracnose, Mealybug, Bacterial Leaf Blight, Tobacco caterpillar )",Dynamic,Pest and Disease,,,,,,,,,,,,,,4,5,Week 6-7,19,7
Odisha,Kharif,Cotton,Squaring (Flower Buds),Squaring (Flower Buds),12,OD-ALL-K-C-S-Irrigation management,Irrigation management ,Standard,Irrigation,50,90,,22,32,55,85,5,8,0,15,,,5,6,Week 7-8,1,8
Odisha,Kharif,Cotton,Squaring (Flower Buds),Squaring (Flower Buds),13,OD-ALL-K-C-S-Interculture operation & square drop management,Interculture operation & square drop management,Standard,Nutrient,40,80,,21,30,50,80,4,7,0,15,,"One hand pulling, hand weeding or inter culture with hand hoe or wheel hoe after 25-30 days after sowing and second if needed after 60 DAS. Thin out excess plants at 2 weeks stage. Follow hoeing, weeding, top dressing, and earthing up at 3-4 weeks and 6-7 weeks followed by irrigation. The apical portion of plant is removed when the plant will attain the height of 1m. to induce the formation of more reproductive branches is called topping. To prevent square and flower drop, spray NAA 4.5% SL (Planofix/Plantaid) @ 3.5 ml/15 litres of water at 45 DAS and 7-ml/15-litre at 60 DAS. When the tree reaches 3 feet in height or 90 DAP, pinching off the top of the tree will result in more fruit-bearing branches, more fruit, and increased yield. Provide adequate drainage channels to avoid water logging in the cotton fields.",6,7,Week 8-9,16,8
Odisha,Kharif,Cotton,Squaring (Flower Buds),Squaring (Flower Buds),14,"OD-ALL-K-C-S-Pest and disease (Spotted bollworm, American Bollworm, Pink Bollworm (early), Thrips, leafhopper, Aphids, Leaf curl virus, Whitefly, Dusky cotton bug, Tobacco caterpillar, Leaf folder, Fusarium Wilt, Grey Mildew, Alternaria Leaf Spot, Cercospora Leaf Spot, Anthracnose, Mealybug, Boll Rot, Bacterial Leaf Blight, Tobacco caterpillar )","Pest and disease (Spotted bollworm, American Bollworm, Pink Bollworm (early), Thrips, leafhopper, Aphids, Leaf curl virus, Whitefly, Dusky cotton bug, Tobacco caterpillar, Leaf folder, Fusarium Wilt, Grey Mildew, Alternaria Leaf Spot, Cercospora Leaf Spot, Anthracnose, Mealybug, Boll Rot, Bacterial Leaf Blight, Tobacco caterpillar )",Dynamic,Pest and Disease,,,,,,,,,,,,,,7,9,Week 10-11,1,9
Odisha,Kharif,Cotton,Flowering Phase,Flowering Phase,15,OD-ALL-K-C-F-Final Top dressing fertilizer management,Final Top dressing fertilizer management,Standard,Fertilizer,50,100,,22,32,55,85,5,9,0,15,,At 55-60 DAS apply 20-kg of Urea for HYVs and 26-kg of Urea for Hybrids as final top-dressing fertilizer. Regular monitoring of the crop for incidence of pest and diseases should be done. Provide adequate drainage channels to avoid water logging in the cotton fields.,9,11,Week 12-13,16,9
Odisha,Kharif,Cotton,Flowering Phase,Flowering Phase,16,OD-ALL-K-C-F-Irrigation management,Irrigation management ,Standard,Irrigation,50,90,,22,32,55,85,5,8,0,15,,,9,11,Week 12-13,16,9
